date,value
1991-01-01,2.63
1992-01-01,1.35
1993-01-01,1.49
1994-01-01,1.35
1995-01-01,1.1
1996-01-01,1.07
1997-01-01,0.87
1998-01-01,3.4
1999-01-01,2.97
2000-01-01,2.39
2001-01-01,2.6
2002-01-01,1.82
2003-01-01,1.54
2004-01-01,1.51
2005-01-01,1.35
2006-01-01,1.22
2007-01-01,1.18
2008-01-01,1.18
2009-01-01,1.49
2010-01-01,0.62
2011-01-01,0.66
2012-01-01,0.58
2013-01-01,0.25
2014-01-01,0.58
2015-01-01,0.6
2016-01-01,0.69
2017-01-01,0.83
2018-01-01,0.77
2019-01-01,0.72
2020-01-01,1.1
2021-01-01,0.992
2022-01-01,0.862
