date,value
1989-01-01,0.0
1990-01-01,18.448
1991-01-01,13.366
1992-01-01,10.879
1993-01-01,8.186
1994-01-01,5.693
1995-01-01,4.61
1996-01-01,3.673
1997-01-01,4.642
1998-01-01,10.67
1999-01-01,20.006
2000-01-01,21.965
2001-01-01,24.578
2002-01-01,30.07
2003-01-01,27.046
2004-01-01,24.396
2005-01-01,25.458
2006-01-01,24.381
2007-01-01,22.993
2008-01-01,22.45
2009-01-01,26.779
2010-01-01,26.901
2011-01-01,28.132
2012-01-01,28.445
2013-01-01,40.062
2014-01-01,36.497
2015-01-01,37.869
2016-01-01,38.489
2018-01-01,39.249
2019-01-01,40.14
2020-01-01,50.323
2021-01-01,58.559
