date,value
1992-03-21,-0.8657498779322879
1992-06-22,8.728623389404206
1992-09-23,5.966720387291275
1992-12-22,4.482407961696211
1993-03-21,13.495404300695398
1993-06-22,3.48686766489206
1993-09-23,3.670245806209209
1993-12-22,-0.15813101929271056
1994-03-21,-1.0820473855080621
1994-06-22,2.7284695234162513
1994-09-23,-1.0485549647716823
1994-12-22,10.44687066265702
1995-03-21,-1.7807046374096558
1995-06-22,-0.3227514486989804
1995-09-23,9.924988482097305
1995-12-22,-0.44915493631343395
1996-03-20,8.989620740490196
1996-06-21,8.012018663477164
1996-09-22,4.581775431427062
1996-12-21,9.665263804856153
1997-03-21,4.962345764933048
1997-06-22,-1.4900480595168233
1997-09-23,-3.366771589575052
1997-12-22,0.030473069538487607
1998-03-21,-1.0982792060727462
1998-06-22,3.8553315599928624
1998-09-23,10.102736206727613
1998-12-22,4.080299173195215
1999-03-21,1.262634894834406
1999-06-22,4.044208014215414
1999-09-23,-0.42997033558573605
1999-12-22,3.2257593927755863
2000-03-20,8.026347718188816
2000-06-21,7.201010785468753
2000-09-22,7.068465650645578
2000-12-21,7.538888341717993
2001-03-21,5.69365050750514
2001-06-22,3.5635420301910443
2001-09-23,4.5076842082501685
2001-12-22,8.652049650697663
2002-03-21,8.716399362964111
2002-06-22,8.827099657735431
2002-09-23,8.938736555293985
2002-12-22,8.473331833346336
2003-03-21,9.917578056358494
2003-06-22,10.134603315859309
2003-09-23,6.242228920162859
2003-12-22,5.283278430623554
2004-03-20,7.172299303763481
2004-06-21,6.553098969236032
2004-09-22,7.021181911393668
2004-12-21,7.158937544176311
2005-03-21,7.857985587926436
2005-06-22,4.356996303762315
2005-09-23,7.161743586950124
2005-12-22,5.680046400742199
2007-03-21,7.836954517680809
2007-06-22,9.02360958925317
2007-06-22,8.777570131814912
2007-09-23,9.978399156838776
2007-12-22,4.534611447851262
2008-03-20,4.154212852628689
2008-06-21,2.541118395076822
2008-09-22,-3.941158381607366
2008-12-21,0.9299965615251864
2009-03-21,-0.8809948150674529
2009-06-22,-2.1876942676509827
2009-09-23,4.228390138213655
2009-12-22,12.34301318246878
2010-03-21,6.461943622316085
2010-06-22,5.6100030207255145
2010-09-23,11.280629642471496
2010-12-22,3.0227077036208954
2011-03-21,7.612527503046223
2011-06-22,2.8001536400200706
2011-09-23,1.5367211890112742
2011-12-22,2.763690025855766
2012-03-20,-7.6474130703445695
2012-03-20,-3.0610890196746112
2012-06-21,-10.207162241242585
2012-06-21,-5.035594489636523
2012-09-22,-8.303985652112488
2012-09-22,-5.300008402467853
2012-12-21,-6.9610343403082595
2012-12-21,-6.5877277592449275
2013-03-21,-0.6390289377105773
2013-03-21,-3.126766432229317
2013-06-22,-0.8327390554328389
2013-06-22,4.320734912321072
2013-09-23,-1.2582775967408537
2013-09-23,1.7453855706737187
2013-12-22,2.554243521413312
2013-12-22,-1.934263062221902
2014-03-21,2.873712849601077
2014-03-21,3.7343444397945404
2014-06-22,2.828031704009206
2014-06-22,4.0384865890325585
2014-09-23,1.6338469906585118
2014-09-23,2.294354148917236
2014-12-22,0.14011464600373813
2014-12-22,-0.4097528998439799
2015-03-21,-0.9440679016590252
2015-03-21,0.02894123202494825
2015-06-22,0.7430313363350933
2015-06-22,-1.8003373313393922
2015-09-23,0.05877615990026186
2015-09-23,-1.0970911638366232
2015-12-22,2.186756653500254
2015-12-22,3.0736128001802427
2016-03-20,4.1091159195949984
2016-03-20,10.890178500513642
2016-06-21,8.05799521733168
2016-06-21,13.64110479289198
2016-09-22,8.457261462631593
2016-09-22,14.726082844121407
2016-12-21,16.815301805077425
2016-12-21,12.70765570568993
2017-03-21,6.832783765004294
2017-06-22,5.349451487207631
2017-09-23,3.843193390733248
2017-12-22,1.4423118203432068
2018-03-21,1.9448093314547492
2018-06-22,-0.3942743607621111
2018-09-23,-10.690908391608971
2018-12-22,-6.483383959846236
2019-03-21,-9.976557952514625
2019-06-22,-10.080223294388162
2019-09-23,-0.9802021856423835
2019-12-22,-6.2951286111564855
