date,value
1990-01-01,45.741
1991-01-01,40.276
1992-01-01,42.709
1993-01-01,37.498
1994-01-01,36.571
1995-01-01,30.804
1996-01-01,23.923
1997-01-01,72.485
1998-01-01,55.204
1999-01-01,45.208
2002-01-01,32.224
2003-01-01,29.717
2008-01-01,34.225
2009-01-01,29.997
2010-01-01,26.166
2011-01-01,24.865
2012-01-01,25.034
2013-01-01,27.782
2014-01-01,27.422
2015-01-01,30.309
2016-01-01,31.366
2017-01-01,32.429
2018-01-01,33.139
2019-01-01,33.729
2020-01-01,42.902
2021-01-01,44.404
