date,value
1961-01-01,5.741
1962-01-01,1.842
1963-01-01,-2.237
1964-01-01,3.53
1965-01-01,1.082
1966-01-01,2.791
1967-01-01,1.38
1968-01-01,10.915
1969-01-01,6.822
1970-01-01,7.555
1971-01-01,7.024
1972-01-01,7.038
1973-01-01,8.104
1974-01-01,7.234
1975-01-01,5.607
1976-01-01,7.08
1977-01-01,8.264
1978-01-01,6.87
1979-01-01,7.143
1980-01-01,10.0
1981-01-01,7.879
1982-01-01,2.247
1983-01-01,4.396
1984-01-01,6.842
1985-01-01,2.463
1986-01-01,5.769
1987-01-01,5.0
1988-01-01,5.628
1989-01-01,7.787
1990-01-01,7.224
1991-01-01,6.776
1992-01-01,6.498
1993-01-01,6.496
1994-01-01,7.54
1995-01-01,8.22
1996-01-01,7.818
1997-01-01,4.7
1998-01-01,-13.127
1999-01-01,0.791
2000-01-01,4.92
2001-01-01,3.643
2002-01-01,4.499
2003-01-01,4.78
2004-01-01,5.031
2005-01-01,5.693
2006-01-01,5.501
2007-01-01,6.345
2008-01-01,6.014
2009-01-01,4.629
2010-01-01,6.224
2011-01-01,6.17
2012-01-01,6.03
2013-01-01,5.557
2014-01-01,5.007
2015-01-01,4.876
2016-01-01,5.033
2017-01-01,5.07
2018-01-01,5.174
2019-01-01,5.019
2020-01-01,-2.066
2021-01-01,3.703
2022-01-01,5.309
