date,value
1989-01-01,1197410921873.89
1990-01-01,1161488646395.68
1991-01-01,1102869017678.51
1992-01-01,942610307091.557
1993-01-01,860899752358.258
1994-01-01,752686754256.141
1995-01-01,721498964787.98
1996-01-01,694406177658.48
1997-01-01,704127279487.711
1998-01-01,666808803881.507
1999-01-01,709483998473.568
2000-01-01,780432872368.249
2001-01-01,820235348637.915
2002-01-01,858786343656.484
2003-01-01,921477337484.813
2004-01-01,987823225417.075
2005-01-01,1051043570529.64
2006-01-01,1137229860703.45
2007-01-01,1233894146039.57
2008-01-01,1298056262396.12
2009-01-01,1196807952936.31
2010-01-01,1250664310818.81
2011-01-01,1304443241200.33
2012-01-01,1356935161098.14
2013-01-01,1380755101464.89
2014-01-01,1390921148685.0
2015-01-01,1363482179761.17
2016-01-01,1366123109373.17
2017-01-01,1391065649359.98
2018-01-01,1430116275958.6
2019-01-01,1461551314499.67
2020-01-01,1422766792259.17
2021-01-01,1502645051346.82
2022-01-01,1471544633535.09
