date,value
1989-01-01,110935029375.242
1990-01-01,93864126141.833
1991-01-01,68740740740.741
1992-01-01,286864406779.661
1993-01-01,166221968543.886
1994-01-01,109667054790.09
1995-01-01,115848931221.619
1996-01-01,102134384267.208
1997-01-01,100138288677.615
1998-01-01,84595569294.178
1999-01-01,84670999187.652
2000-01-01,114429434767.153
2001-01-01,113116215289.681
2002-01-01,121649122807.018
2003-01-01,151697387187.714
2004-01-01,203415480735.856
2005-01-01,268957050298.264
2006-01-01,333908790146.235
2007-01-01,392043337736.038
2008-01-01,520004224863.321
2009-01-01,341584045338.703
2010-01-01,445512964893.386
2011-01-01,573991016818.211
2012-01-01,594192613793.802
2013-01-01,592496620084.142
2014-01-01,558282983865.676
2015-01-01,391365600041.717
2016-01-01,330106508099.209
2017-01-01,410722480121.339
2018-01-01,510345502552.068
2019-01-01,481410678148.564
2020-01-01,381065597822.802
2021-01-01,549136981819.12
2022-01-01,631550512381.493
