date,value
1991-01-01,3.15
1992-01-01,3.24
1993-01-01,3.37
1994-01-01,4.44
1995-01-01,7.1
1996-01-01,5.47
1997-01-01,4.24
1998-01-01,3.73
1999-01-01,2.6
2000-01-01,2.65
2001-01-01,2.63
2002-01-01,3.0
2003-01-01,3.46
2004-01-01,3.94
2005-01-01,3.56
2006-01-01,3.57
2007-01-01,3.63
2008-01-01,3.87
2009-01-01,5.36
2010-01-01,5.3
2011-01-01,5.17
2012-01-01,4.89
2013-01-01,4.91
2014-01-01,4.81
2015-01-01,4.31
2016-01-01,3.86
2017-01-01,3.42
2018-01-01,3.27
2019-01-01,3.48
2020-01-01,4.45
2021-01-01,4.09
2022-01-01,3.308
