date,value
1991-01-01,6.366
1992-01-01,6.42
1993-01-01,6.03
1994-01-01,6.47
1995-01-01,7.09
1996-01-01,8.03
1997-01-01,9.0
1998-01-01,10.15
1999-01-01,11.13
2000-01-01,10.53
2001-01-01,10.65
2002-01-01,10.64
2003-01-01,11.17
2004-01-01,10.07
2005-01-01,10.55
2006-01-01,9.69
2007-01-01,9.28
2008-01-01,8.27
2009-01-01,9.42
2010-01-01,8.034
2011-01-01,7.58
2012-01-01,7.25
2013-01-01,7.07
2014-01-01,6.76
2015-01-01,8.56
2016-01-01,11.74
2017-01-01,12.93
2018-01-01,12.46
2019-01-01,12.05
2020-01-01,13.93
2021-01-01,13.34
2022-01-01,9.461
