date,value
1991-01-01,57.303
1992-01-01,56.294
1993-01-01,55.484
1994-01-01,55.782
1995-01-01,56.22
1996-01-01,56.638
1997-01-01,57.486
1998-01-01,57.931
1999-01-01,57.945
2000-01-01,58.468
2001-01-01,58.657
2002-01-01,58.676
2003-01-01,58.894
2004-01-01,59.04
2005-01-01,59.312
2006-01-01,59.336
2007-01-01,59.231
2008-01-01,59.233
2009-01-01,57.843
2010-01-01,57.493
2011-01-01,57.319
2012-01-01,57.557
2013-01-01,57.902
2014-01-01,58.841
2015-01-01,59.415
2016-01-01,59.903
2017-01-01,60.186
2018-01-01,60.557
2019-01-01,60.846
2020-01-01,59.991
2021-01-01,59.171
2022-01-01,60.118
