date,value
1961-01-01,2.677
1962-01-01,1.103
1963-01-01,4.874
1964-01-01,5.534
1965-01-01,2.142
1966-01-01,1.573
1967-01-01,2.786
1968-01-01,5.441
1969-01-01,1.924
1970-01-01,6.68
1971-01-01,3.505
1972-01-01,4.322
1973-01-01,6.524
1974-01-01,-2.484
1975-01-01,-1.474
1976-01-01,2.91
1977-01-01,2.458
1978-01-01,4.204
1979-01-01,3.749
1980-01-01,-2.031
1981-01-01,-0.788
1982-01-01,1.995
1983-01-01,4.222
1984-01-01,2.269
1985-01-01,4.147
1986-01-01,3.15
1987-01-01,5.393
1988-01-01,5.732
1989-01-01,2.578
1990-01-01,0.734
1991-01-01,-1.103
1992-01-01,0.401
1993-01-01,2.49
1994-01-01,3.846
1995-01-01,2.532
1996-01-01,1.908
1997-01-01,4.524
1998-01-01,3.157
1999-01-01,3.014
2000-01-01,4.093
2001-01-01,2.157
2002-01-01,1.771
2003-01-01,3.123
2004-01-01,2.345
2005-01-01,2.668
2006-01-01,2.16
2007-01-01,2.563
2008-01-01,-0.154
2009-01-01,-4.51
2010-01-01,2.43
2011-01-01,1.068
2012-01-01,1.448
2013-01-01,1.82
2014-01-01,3.2
2015-01-01,2.393
2016-01-01,2.165
2017-01-01,2.444
2018-01-01,1.705
2019-01-01,1.604
2020-01-01,-11.031
2021-01-01,7.597
2022-01-01,4.102
