date,value
1991-01-01,8.55
1992-01-01,9.77
1993-01-01,10.35
1994-01-01,9.65
1995-01-01,8.69
1996-01-01,8.19
1997-01-01,7.07
1998-01-01,6.2
1999-01-01,6.04
2000-01-01,5.56
2001-01-01,4.7
2002-01-01,5.04
2003-01-01,4.81
2004-01-01,4.59
2005-01-01,4.75
2006-01-01,5.35
2007-01-01,5.26
2008-01-01,5.62
2009-01-01,7.54
2010-01-01,7.79
2011-01-01,8.04
2012-01-01,7.88
2013-01-01,7.52
2014-01-01,6.11
2015-01-01,5.3
2016-01-01,4.81
2017-01-01,4.33
2018-01-01,4.0
2019-01-01,3.74
2020-01-01,4.472
2021-01-01,4.826
2022-01-01,3.571
