date,value
1990-01-01,30.203
1991-01-01,29.195
1992-01-01,30.4
1993-01-01,35.314
1994-01-01,40.48
1995-01-01,88.41
1996-01-01,87.415
1997-01-01,88.559
1998-01-01,90.291
1999-01-01,87.39
2000-01-01,87.447
2001-01-01,84.298
2002-01-01,86.269
2003-01-01,86.476
2004-01-01,90.332
2005-01-01,91.985
2006-01-01,92.007
2007-01-01,93.632
2008-01-01,105.238
2009-01-01,123.392
2010-01-01,130.692
2011-01-01,143.539
2012-01-01,147.018
2013-01-01,141.558
2014-01-01,150.576
2015-01-01,147.611
2016-01-01,156.005
2017-01-01,161.089
2018-01-01,157.804
2019-01-01,160.02
2020-01-01,195.392
2021-01-01,186.482
