date,value
1991-01-01,3.132
1992-01-01,3.155
1993-01-01,3.023
1994-01-01,3.1
1995-01-01,3.205
1996-01-01,3.285
1997-01-01,3.475
1998-01-01,3.652
1999-01-01,3.71
2000-01-01,3.508
2001-01-01,3.298
2002-01-01,3.149
2003-01-01,2.975
2004-01-01,2.683
2005-01-01,2.5
2006-01-01,2.472
2007-01-01,2.436
2008-01-01,2.408
2009-01-01,2.387
2010-01-01,2.336
2011-01-01,2.311
2012-01-01,2.292
2013-01-01,2.25
2014-01-01,2.412
2015-01-01,2.573
2016-01-01,2.735
2017-01-01,2.896
2018-01-01,3.058
2019-01-01,3.219
2020-01-01,4.126
2021-01-01,3.93
2022-01-01,4.018
