date,value
1970-01-01,32653136322.343
1971-01-01,36398285284.113
1972-01-01,43630361283.199
1973-01-01,61171397731.431
1974-01-01,81209935001.134
1975-01-01,83951059702.679
1976-01-01,93928512505.826
1977-01-01,107969326202.308
1978-01-01,130594790652.386
1979-01-01,157096457155.053
1980-01-01,176955788680.869
1981-01-01,161173729121.592
1982-01-01,162071569275.409
1983-01-01,156382687859.058
1984-01-01,157534514466.36
1985-01-01,168036205155.461
1986-01-01,222718701251.914
1987-01-01,268502189336.235
1988-01-01,295521329769.462
1989-01-01,311964421096.432
1990-01-01,404575941169.35
1991-01-01,442284030642.31
1992-01-01,473095804633.688
1993-01-01,420757127646.989
1994-01-01,465506809690.25
1995-01-01,568725262726.901
1996-01-01,570870808422.147
1997-01-01,560966614031.13
1998-01-01,591248193842.392
1999-01-01,591740399389.963
2000-01-01,600907866067.452
2001-01-01,619631436716.93
2002-01-01,677431710710.589
2003-01-01,820831063210.194
2004-01-01,1005100437665.64
2005-01-01,1083504344105.84
2006-01-01,1240792802202.35
2007-01-01,1484055036237.65
2008-01-01,1640395346026.56
2009-01-01,1300369599738.28
2010-01-01,1447084701783.37
2011-01-01,1689333965107.02
2012-01-01,1633318434049.22
2013-01-01,1695844705677.67
2014-01-01,1774175599428.99
2015-01-01,1575404010475.78
2016-01-01,1598674707103.94
2017-01-01,1740716687374.14
2018-01-01,1880263808511.34
2019-01-01,1814620042988.2
2020-01-01,1673068300859.12
2021-01-01,2003471014267.41
2022-01-01,2049853948501.95
