date,value
1991-01-01,5.32
1992-01-01,6.32
1993-01-01,7.68
1994-01-01,8.73
1995-01-01,8.16
1996-01-01,8.82
1997-01-01,9.86
1998-01-01,9.79
1999-01-01,8.85
2000-01-01,7.92
2001-01-01,7.77
2002-01-01,8.48
2003-01-01,9.78
2004-01-01,10.73
2005-01-01,11.17
2006-01-01,10.25
2007-01-01,8.66
2008-01-01,7.52
2009-01-01,7.74
2010-01-01,6.97
2011-01-01,5.82
2012-01-01,5.38
2013-01-01,5.23
2014-01-01,4.98
2015-01-01,4.62
2016-01-01,4.12
2017-01-01,3.75
2018-01-01,3.38
2019-01-01,3.14
2020-01-01,3.86
2021-01-01,3.57
2022-01-01,2.989
