date,value
1970-01-01,35790765243.414
1971-01-01,40706506440.64
1972-01-01,48506788321.168
1973-01-01,65125982436.882
1974-01-01,83342709545.764
1975-01-01,92221047778.043
1976-01-01,105502001708.871
1977-01-01,120844285353.323
1978-01-01,144716338851.022
1979-01-01,188607428236.047
1980-01-01,220779619109.103
1981-01-01,192499820856.772
1982-01-01,182634122672.685
1983-01-01,179447419379.548
1984-01-01,177776127413.923
1985-01-01,182960451102.843
1986-01-01,226593531477.979
1987-01-01,272700549510.337
1988-01-01,300374452611.649
1989-01-01,320591548944.138
1990-01-01,407976034378.405
1991-01-01,451396582203.889
1992-01-01,483784596117.721
1993-01-01,419718443156.276
1994-01-01,461900686995.299
1995-01-01,558205268186.161
1996-01-01,553029633480.634
1997-01-01,537123843898.037
1998-01-01,563734578192.731
1999-01-01,579610797636.681
2000-01-01,597608722042.354
2001-01-01,587981680472.048
2002-01-01,589090539832.942
2003-01-01,726416498758.038
2004-01-01,858739159387.261
2005-01-01,935455113512.84
2006-01-01,1078597057376.47
2007-01-01,1252105739534.51
2008-01-01,1412923892963.28
2009-01-01,1129427855678.12
2010-01-01,1268183214766.7
2011-01-01,1505311912850.21
2012-01-01,1418156159958.98
2013-01-01,1480834348191.0
2014-01-01,1516778572468.21
2015-01-01,1320386910617.19
2016-01-01,1342707789872.02
2017-01-01,1479076878497.66
2018-01-01,1637908324009.38
2019-01-01,1594825776156.83
2020-01-01,1454159563402.31
2021-01-01,1776913559651.13
2022-01-01,1966107096408.57
