date,value
1991-01-01,77.072
1992-01-01,76.849
1993-01-01,76.373
1994-01-01,75.982
1995-01-01,75.677
1996-01-01,75.355
1997-01-01,75.039
1998-01-01,74.8
1999-01-01,74.559
2000-01-01,74.316
2001-01-01,73.375
2002-01-01,72.507
2003-01-01,71.71
2004-01-01,71.23
2005-01-01,70.652
2006-01-01,70.154
2007-01-01,69.64
2008-01-01,68.886
2009-01-01,68.205
2010-01-01,67.746
2011-01-01,67.636
2012-01-01,67.185
2013-01-01,66.751
2014-01-01,66.425
2015-01-01,66.078
2016-01-01,65.739
2017-01-01,65.295
2018-01-01,64.887
2019-01-01,64.307
2020-01-01,61.714
2021-01-01,64.056
2022-01-01,63.634
