date,value
1960-01-01,2644396972.936
1961-01-01,1746683100.403
1962-01-01,1372974157.991
1963-01-01,1450153178.707
1964-01-01,1710124616.906
1965-01-01,2246315708.193
1966-01-01,2481914824.061
1967-01-01,2169136687.477
1968-01-01,2067585344.431
1969-01-01,1917289356.722
1970-01-01,2278812137.968
1971-01-01,2128516150.259
1972-01-01,2850695133.763
1973-01-01,5207559643.385
1974-01-01,7791517396.816
1975-01-01,7925483722.872
1976-01-01,6660089502.847
1977-01-01,7148149887.096
1978-01-01,7617886178.862
1979-01-01,10560869565.217
1980-01-01,12450000000.0
1981-01-01,14591269841.27
1982-01-01,12848864952.251
1983-01-01,14674155555.793
1984-01-01,20474252781.309
1985-01-01,38259410780.479
1986-01-01,33619844234.219
1987-01-01,28192699201.437
1988-01-01,37515628975.39
1989-01-01,35150175985.668
1990-01-01,35175962765.993
1991-01-01,40752443972.125
1992-01-01,53543909262.166
1993-01-01,61828975141.187
1994-01-01,97249963761.149
1995-01-01,119900586722.811
1996-01-01,137262289740.113
1997-01-01,144623529229.637
1998-01-01,144914434026.02
1999-01-01,168058444263.246
2000-01-01,224306125263.169
2001-01-01,243974723618.93
2002-01-01,295621157593.234
2003-01-01,412135298981.801
2004-01-01,556182495591.846
2005-01-01,648710888440.972
2006-01-01,782808699793.46
2007-01-01,950016708584.551
2008-01-01,1149043691030.85
2009-01-01,1042531310014.15
2010-01-01,1432422429902.86
2011-01-01,1825413546953.4
2012-01-01,1943205286175.69
2013-01-01,2119392303042.79
2014-01-01,2241276164507.47
2015-01-01,2003260801263.11
2016-01-01,1944490584187.21
2017-01-01,2208518890420.7
2018-01-01,2564121842258.31
2019-01-01,2496153302315.33
2020-01-01,2374737370053.04
2021-01-01,3093278310794.78
2022-01-01,3137594109344.74
