date,value
1991-01-01,0.669
1992-01-01,0.683
1993-01-01,0.637
1994-01-01,0.645
1995-01-01,0.647
1996-01-01,0.64
1997-01-01,0.61
1998-01-01,0.613
1999-01-01,0.614
2000-01-01,0.611
2001-01-01,0.6
2002-01-01,0.587
2003-01-01,0.6
2004-01-01,0.604
2005-01-01,0.591
2006-01-01,0.58
2007-01-01,0.4
2008-01-01,0.42
2009-01-01,0.54
2010-01-01,0.65
2011-01-01,0.8
2012-01-01,1.864
2013-01-01,2.95
2014-01-01,1.83
2015-01-01,3.57
2016-01-01,3.756
2017-01-01,3.913
2018-01-01,4.08
2019-01-01,4.83
2020-01-01,6.55
2021-01-01,6.34
2022-01-01,6.416
