date,value
1960-01-01,581541415.728
1961-01-01,607915176.079
1962-01-01,680443017.043
1963-01-01,755608234.042
1964-01-01,882202283.724
1965-01-01,1000884205.301
1966-01-01,1106379246.703
1967-01-01,1306819825.367
1968-01-01,1507260404.031
1969-01-01,1756492439.343
1970-01-01,2026823482.936
1971-01-01,3172763683.949
1972-01-01,3936283736.248
1973-01-01,9056140483.666
1974-01-01,21889677076.823
1975-01-01,21091425210.767
1976-01-01,25319975895.927
1977-01-01,24821052416.561
1978-01-01,18308804922.666
1979-01-01,24176515151.174
1980-01-01,12961626483.992
1981-01-01,12431487008.523
1982-01-01,21524982662.546
1983-01-01,22725836919.872
1984-01-01,18359078550.03
1985-01-01,16006784597.255
1986-01-01,7802605539.085
1987-01-01,12271835669.773
1988-01-01,8964962591.901
1989-01-01,11841502481.982
1990-01-01,16573631049.528
1993-01-01,16197325830.871
1994-01-01,20321213940.566
1995-01-01,20900063457.45
1996-01-01,24315730858.192
1997-01-01,19682874297.967
1998-01-01,13986840980.162
1999-01-01,21963669399.329
2000-01-01,23526115003.49
2001-01-01,24491811633.614
2002-01-01,31402849782.609
2003-01-01,37814191933.218
2004-01-01,48018138114.799
2005-01-01,68684788609.261
2006-01-01,79540915795.986
2007-01-01,100918493002.571
2008-01-01,109587110082.557
2009-01-01,94569965268.735
2010-01-01,118779370677.588
2011-01-01,156115729456.092
2012-01-01,144748914756.556
2013-01-01,124095211342.275
2014-01-01,105108486860.858
2015-01-01,76420864790.413
2016-01-01,96911018309.233
2017-01-01,110638713237.275
2018-01-01,99084217970.556
2019-01-01,66611879130.793
2020-01-01,46567680770.521
2021-01-01,82014975831.442
2022-01-01,76916925719.762
