date,value
1991-01-01,40.992
1992-01-01,40.574
1993-01-01,40.216
1994-01-01,39.852
1995-01-01,39.529
1996-01-01,39.196
1997-01-01,39.128
1998-01-01,39.097
1999-01-01,39.044
2000-01-01,39.035
2001-01-01,38.945
2002-01-01,38.947
2003-01-01,39.755
2004-01-01,40.527
2005-01-01,40.074
2006-01-01,39.436
2007-01-01,38.958
2008-01-01,37.035
2009-01-01,37.239
2010-01-01,35.909
2011-01-01,34.995
2012-01-01,35.583
2013-01-01,36.243
2014-01-01,35.933
2015-01-01,36.731
2016-01-01,37.215
2017-01-01,38.391
2018-01-01,38.663
2019-01-01,38.998
2020-01-01,36.982
2021-01-01,37.371
2022-01-01,37.912
