date,value
1987-01-01,9.875
1988-01-01,7.413
1989-01-01,6.045
1990-01-01,6.127
1991-01-01,6.357
1992-01-01,3.634
1993-01-01,3.015
1994-01-01,5.314
1995-01-01,10.298
1996-01-01,2.377
1997-01-01,5.306
1998-01-01,8.402
1999-01-01,6.107
2000-01-01,2.208
2001-01-01,2.007
2002-01-01,3.333
2003-01-01,5.669
2004-01-01,7.588
2005-01-01,7.047
2006-01-01,6.765
2007-01-01,9.107
2008-01-01,8.902
2009-01-01,5.423
2010-01-01,8.127
2011-01-01,11.395
2012-01-01,6.218
2013-01-01,7.53
2014-01-01,6.992
2015-01-01,6.194
2016-01-01,5.514
2017-01-01,5.702
2018-01-01,5.544
2019-01-01,5.592
2020-01-01,5.691
2021-01-01,5.546
2022-01-01,7.697
