date,value
1960-01-01,22247400352.156
1961-01-01,23595183644.978
1962-01-01,24881836316.536
1963-01-01,24768401445.538
1964-01-01,27481232082.102
1965-01-01,27922651633.828
1966-01-01,28639373607.041
1967-01-01,28102137930.734
1968-01-01,30768877387.037
1969-01-01,31144521660.157
1970-01-01,32894797774.757
1971-01-01,31092332913.851
1972-01-01,26747574665.333
1973-01-01,27637113459.633
1974-01-01,30288053305.378
1975-01-01,29049812842.011
1976-01-01,30694427675.269
1977-01-01,31514906931.262
1978-01-01,33744220309.161
1979-01-01,35364494467.214
1980-01-01,35654179848.119
1981-01-01,38233383143.213
1982-01-01,39049408882.196
1983-01-01,40564934559.768
1984-01-01,42513394124.159
1985-01-01,43934197985.766
1986-01-01,45767740141.942
1987-01-01,47494283218.917
1988-01-01,48641867093.242
1989-01-01,50021633602.459
1990-01-01,52833978980.242
1991-01-01,54675363511.949
1992-01-01,57651171621.042
1993-01-01,60367442156.888
1994-01-01,62715811986.09
1995-01-01,65927663003.41
1996-01-01,68909517942.608
1997-01-01,72003483975.244
1998-01-01,75731123690.247
1999-01-01,79267885586.447
2000-01-01,83463768387.998
2001-01-01,87701464097.139
2002-01-01,91063169913.117
2003-01-01,95379170227.39
2004-01-01,100376593241.023
2005-01-01,106937152108.668
2006-01-01,114071897286.677
2007-01-01,122123775495.452
2008-01-01,129468042599.543
2009-01-01,135999866916.614
2010-01-01,143577491437.847
2011-01-01,152858884819.567
2012-01-01,162827513985.488
2013-01-01,172619318579.981
2014-01-01,183081877944.077
2015-01-01,195078574089.067
2016-01-01,208955445955.618
2017-01-01,222726132228.405
2018-01-01,239028376881.356
2019-01-01,257868370602.064
2020-01-01,266759738105.963
2021-01-01,285269340366.29
2022-01-01,305522975082.013
