date,value
1991-01-01,10.32
1992-01-01,11.2
1993-01-01,11.38
1994-01-01,10.4
1995-01-01,9.49
1996-01-01,9.62
1997-01-01,9.1
1998-01-01,8.28
1999-01-01,7.58
2000-01-01,6.83
2001-01-01,7.22
2002-01-01,7.66
2003-01-01,7.57
2004-01-01,7.19
2005-01-01,6.76
2006-01-01,6.32
2007-01-01,6.04
2008-01-01,6.14
2009-01-01,8.34
2010-01-01,8.06
2011-01-01,7.51
2012-01-01,7.29
2013-01-01,7.07
2014-01-01,6.91
2015-01-01,6.91
2016-01-01,7.0
2017-01-01,6.34
2018-01-01,5.83
2019-01-01,5.66
2020-01-01,9.46
2021-01-01,7.46
2022-01-01,5.209
