date,value
1961-01-01,3.163
1962-01-01,7.425
1963-01-01,5.35
1964-01-01,6.643
1965-01-01,6.317
1966-01-01,6.705
1967-01-01,3.091
1968-01-01,4.996
1969-01-01,5.045
1982-01-01,-3.187
1983-01-01,2.601
1984-01-01,5.908
1985-01-01,4.737
1986-01-01,2.145
1987-01-01,4.073
1988-01-01,4.41
1989-01-01,2.317
1990-01-01,0.165
1991-01-01,-2.086
1992-01-01,0.9
1993-01-01,2.661
1994-01-01,4.494
1995-01-01,2.694
1996-01-01,1.619
1997-01-01,4.28
1998-01-01,3.896
1999-01-01,5.163
2000-01-01,5.178
2001-01-01,1.79
2002-01-01,3.018
2003-01-01,1.802
2004-01-01,3.087
2005-01-01,3.204
2006-01-01,2.634
2007-01-01,2.072
2008-01-01,1.004
2009-01-01,-2.926
2010-01-01,3.09
2011-01-01,3.146
2012-01-01,1.761
2013-01-01,2.329
2014-01-01,2.87
2015-01-01,0.659
2016-01-01,1.001
2017-01-01,3.04
2018-01-01,2.777
2019-01-01,1.888
2020-01-01,-5.074
2021-01-01,5.012
2022-01-01,3.396
