date,value
1961-01-01,4.98
1962-01-01,6.843
1963-01-01,6.234
1964-01-01,6.652
1965-01-01,4.862
1966-01-01,5.252
1967-01-01,4.921
1968-01-01,4.491
1969-01-01,7.109
1970-01-01,6.109
1971-01-01,5.317
1972-01-01,4.511
1973-01-01,6.345
1974-01-01,4.301
1975-01-01,-0.96
1976-01-01,4.357
1977-01-01,3.464
1978-01-01,3.979
1979-01-01,3.55
1980-01-01,1.579
1981-01-01,1.069
1982-01-01,2.505
1983-01-01,1.241
1984-01-01,1.514
1985-01-01,1.623
1986-01-01,2.337
1987-01-01,2.562
1988-01-01,4.743
1989-01-01,4.344
1990-01-01,2.924
1991-01-01,1.048
1992-01-01,1.599
1993-01-01,-0.629
1994-01-01,2.358
1995-01-01,2.107
1996-01-01,1.413
1997-01-01,2.336
1998-01-01,3.589
1999-01-01,3.421
2000-01-01,3.924
2001-01-01,1.984
2002-01-01,1.136
2003-01-01,0.823
2004-01-01,2.83
2005-01-01,1.663
2006-01-01,2.449
2007-01-01,2.425
2008-01-01,0.255
2009-01-01,-2.873
2010-01-01,1.949
2011-01-01,2.193
2012-01-01,0.313
2013-01-01,0.576
2014-01-01,0.956
2015-01-01,1.113
2016-01-01,1.095
2017-01-01,2.291
2018-01-01,1.865
2019-01-01,1.843
2020-01-01,-7.785
2021-01-01,6.817
2022-01-01,2.562
