date,value
1960-01-01,11169.647
1961-01-01,11598.68
1962-01-01,12257.759
1963-01-01,12884.017
1964-01-01,13587.672
1965-01-01,14089.585
1966-01-01,14670.501
1967-01-01,15234.365
1968-01-01,15767.283
1969-01-01,16738.168
1970-01-01,17605.639
1971-01-01,18377.847
1972-01-01,19041.768
1973-01-01,20091.194
1974-01-01,20813.445
1975-01-01,20498.348
1976-01-01,21291.989
1977-01-01,21925.832
1978-01-01,22687.612
1979-01-01,23378.295
1980-01-01,23618.4
1981-01-01,23733.594
1982-01-01,24187.095
1983-01-01,24356.659
1984-01-01,24600.992
1985-01-01,24870.506
1986-01-01,25319.315
1987-01-01,25830.239
1988-01-01,26912.181
1989-01-01,27938.47
1990-01-01,28617.444
1991-01-01,28664.132
1992-01-01,28977.889
1993-01-01,28670.886
1994-01-01,29237.517
1995-01-01,29745.129
1996-01-01,30057.966
1997-01-01,30650.744
1998-01-01,31633.148
1999-01-01,32546.934
2000-01-01,33592.467
2001-01-01,34009.862
2002-01-01,34146.306
2003-01-01,34183.663
2004-01-01,34893.53
2005-01-01,35208.856
2006-01-01,35821.872
2007-01-01,36464.959
2008-01-01,36354.659
2009-01-01,35129.362
2010-01-01,35638.122
2011-01-01,36244.187
2012-01-01,36182.151
2013-01-01,36203.191
2014-01-01,36378.619
2015-01-01,36652.922
2016-01-01,36956.796
2017-01-01,37694.083
2018-01-01,38259.698
2019-01-01,38832.024
2020-01-01,35712.075
2021-01-01,38045.902
2022-01-01,38913.937
