date,value
1991-01-01,50.351
1992-01-01,49.893
1993-01-01,49.262
1994-01-01,48.495
1995-01-01,48.881
1996-01-01,48.871
1997-01-01,48.48
1998-01-01,48.766
1999-01-01,49.071
2000-01-01,50.007
2001-01-01,50.721
2002-01-01,50.863
2003-01-01,51.722
2004-01-01,51.238
2005-01-01,51.465
2006-01-01,51.405
2007-01-01,51.969
2008-01-01,52.39
2009-01-01,51.635
2010-01-01,51.498
2011-01-01,51.303
2012-01-01,51.162
2013-01-01,50.841
2014-01-01,50.336
2015-01-01,50.213
2016-01-01,50.201
2017-01-01,50.404
2018-01-01,50.603
2019-01-01,50.622
2020-01-01,50.162
2021-01-01,51.46
2022-01-01,52.076
