date,value
1991-01-01,9.13
1992-01-01,10.2
1993-01-01,11.32
1994-01-01,12.59
1995-01-01,11.83
1996-01-01,12.37
1997-01-01,12.57
1998-01-01,12.07
1999-01-01,11.98
2000-01-01,10.22
2001-01-01,8.61
2002-01-01,8.7
2003-01-01,8.31
2004-01-01,8.91
2005-01-01,8.49
2006-01-01,8.45
2007-01-01,7.66
2008-01-01,7.06
2009-01-01,8.74
2010-01-01,8.87
2011-01-01,8.81
2012-01-01,9.4
2013-01-01,9.92
2014-01-01,10.29
2015-01-01,10.35
2016-01-01,10.05
2017-01-01,9.41
2018-01-01,9.02
2019-01-01,8.41
2020-01-01,8.01
2021-01-01,7.86
2022-01-01,7.445
