date,value
1991-01-01,108.57
1991-04-01,102.286
1991-07-01,107.256
1991-10-01,107.611
1992-01-01,108.614
1992-04-01,103.609
1992-07-01,106.448
1992-10-01,101.692
1993-01-01,99.597
1993-04-01,97.61
1993-07-01,97.965
1993-10-01,99.917
1994-01-01,102.97
1994-04-01,108.01
1994-07-01,107.513
1994-10-01,108.223
1995-01-01,112.323
1995-04-01,113.424
1995-07-01,114.276
1995-10-01,116.122
1996-01-01,117.631
1996-04-01,118.199
1996-07-01,121.251
1996-10-01,126.646
1997-01-01,128.875
1997-04-01,132.886
1997-07-01,139.984
1997-10-01,141.866
1998-01-01,145.052
1998-04-01,147.537
1998-07-01,146.011
1998-10-01,143.561
1999-01-01,144.432
1999-04-01,152.028
1999-07-01,155.542
1999-10-01,158.807
2000-01-01,166.377
2000-04-01,172.519
2000-07-01,175.571
2000-10-01,184.872
2001-01-01,184.446
2001-04-01,185.227
2001-07-01,184.943
2001-10-01,187.215
2002-01-01,186.442
2002-04-01,192.3
2002-07-01,195.495
2002-10-01,199.009
2003-01-01,193.045
2003-04-01,192.512
2003-07-01,198.441
2003-10-01,203.162
2004-01-01,211.823
2004-04-01,221.124
2004-07-01,217.432
2004-10-01,218.497
2005-01-01,223.919
2005-04-01,227.788
2005-07-01,237.124
2005-10-01,240.923
2006-01-01,248.91
2006-04-01,256.542
2006-07-01,264.103
2006-10-01,279.509
2007-01-01,277.654
2007-04-01,284.682
2007-07-01,290.468
2007-10-01,293.273
2008-01-01,296.192
2008-04-01,295.234
2008-07-01,292.82
2008-10-01,276.385
2009-01-01,244.339
2009-04-01,242.422
2009-07-01,250.48
2009-10-01,257.758
2010-01-01,265.637
2010-04-01,284.594
2010-07-01,289.102
2010-10-01,295.314
2011-01-01,303.159
2011-04-01,307.596
2011-07-01,310.968
2011-10-01,309.69
2012-01-01,316.062
2012-04-01,319.044
2012-07-01,322.842
2012-10-01,317.376
2013-01-01,317.172
2013-04-01,318.84
2013-07-01,324.449
2013-10-01,329.986
2014-01-01,330.74
2014-04-01,333.58
2014-07-01,340.147
2014-10-01,346.395
2015-01-01,349.625
2015-04-01,356.192
2015-07-01,356.441
2015-10-01,354.524
2016-01-01,358.801
2016-04-01,363.061
2016-07-01,362.6
2016-10-01,364.729
2017-01-01,374.26
2017-04-01,380.792
2017-07-01,385.265
2017-10-01,389.489
2018-01-01,392.631
2018-04-01,393.731
2018-07-01,390.146
2018-10-01,389.933
2019-01-01,404.496
2019-04-01,398.355
2019-07-01,401.975
2019-10-01,397.645
2020-01-01,389.516
2020-04-01,309.859
2020-07-01,363.034
2020-10-01,379.292
2021-01-01,389.311
2021-04-01,393.216
2021-07-01,390.838
2021-10-01,405.144
2022-01-01,404.567
2022-04-01,408.116
2022-07-01,412.305
2022-10-01,407.974
2023-01-01,409.678
2023-04-01,405.241
