date,value
1960-01-01,155263717.274
1961-01-01,410199556.541
1962-01-01,498891352.55
1963-01-01,432372505.543
1964-01-01,497833502.401
1965-01-01,542035398.29
1966-01-01,575221239.002
1967-01-01,641592920.425
1968-01-01,641592920.425
1969-01-01,696902654.944
1970-01-01,767974577.461
1971-01-01,867713004.46
1972-01-01,1229681978.799
1973-01-01,1809187279.152
1974-01-01,2039192221.428
1975-01-01,1973399498.086
1976-01-01,2491733156.299
1977-01-01,2238609062.88
1978-01-01,2701571111.97
1979-01-01,2876679269.661
1980-01-01,3550852259.363
1981-01-01,5851540097.875
1982-01-01,7657790439.19
1983-01-01,7693260173.352
1984-01-01,9362442143.812
1985-01-01,10663947123.449
1986-01-01,10081218006.947
1987-01-01,13581553423.542
1988-01-01,16947706693.461
1989-01-01,17360353336.489
1990-01-01,20138028411.977
1991-01-01,20905836567.17
1992-01-01,22897323457.47
1993-01-01,24670529741.789
1994-01-01,27910025583.436
1995-01-01,33680341391.92
1996-01-01,39092309256.19
1997-01-01,46675372205.577
1998-01-01,57026751443.335
1999-01-01,48230424155.713
2000-01-01,54533103227.112
2001-01-01,54840413115.962
2002-01-01,60314798755.352
2003-01-01,72376406922.241
2004-01-01,96593431914.88
2005-01-01,110762753399.457
2006-01-01,124756244366.071
2007-01-01,149137973398.214
2008-01-01,181566325546.747
2009-01-01,151740230161.132
2010-01-01,164671518816.877
2011-01-01,192867835261.437
2012-01-01,214511129795.536
2013-01-01,227889206641.16
2014-01-01,236663509282.755
2015-01-01,212027254724.833
2016-01-01,200753344129.88
2017-01-01,223675663896.891
2018-01-01,242517901631.209
2019-01-01,247185525685.46
2020-01-01,206961498884.565
2021-01-01,289143860500.218
2022-01-01,343315155965.212
