date,value
1960-01-01,5.665
1961-01-01,3.173
1962-01-01,3.888
1963-01-01,6.363
1964-01-01,1.12
1965-01-01,4.556
1966-01-01,8.472
1967-01-01,13.975
1968-01-01,6.046
1969-01-01,4.924
1970-01-01,7.924
1971-01-01,19.011
1972-01-01,15.416
1973-01-01,13.938
1974-01-01,23.898
1975-01-01,21.227
1976-01-01,17.456
1977-01-01,25.985
1978-01-01,61.897
1979-01-01,63.543
1980-01-01,94.261
1981-01-01,37.615
1982-01-01,29.138
1983-01-01,31.39
1984-01-01,48.392
1985-01-01,44.962
1986-01-01,34.61
1987-01-01,38.856
1988-01-01,68.81
1989-01-01,63.273
1990-01-01,60.304
1991-01-01,65.979
1992-01-01,70.076
1993-01-01,66.094
1994-01-01,105.215
1995-01-01,89.113
1996-01-01,80.412
1997-01-01,85.669
1998-01-01,84.641
1999-01-01,64.867
2000-01-01,54.915
2001-01-01,54.4
2002-01-01,44.964
2003-01-01,21.602
2004-01-01,8.598
2005-01-01,8.179
2006-01-01,9.597
2007-01-01,8.756
2008-01-01,10.444
2009-01-01,6.251
2010-01-01,8.566
2011-01-01,6.472
2012-01-01,8.892
2013-01-01,7.493
2014-01-01,8.855
2015-01-01,7.671
2016-01-01,7.775
2017-01-01,11.144
2018-01-01,16.332
2019-01-01,15.177
2020-01-01,12.279
2021-01-01,19.596
2022-01-01,72.309
