date,value
1960-01-01,1.458
1961-01-01,1.071
1962-01-01,1.199
1963-01-01,1.24
1964-01-01,1.279
1965-01-01,1.585
1966-01-01,3.015
1967-01-01,2.773
1968-01-01,4.272
1969-01-01,5.462
1970-01-01,5.838
1971-01-01,4.293
1972-01-01,3.272
1973-01-01,6.178
1974-01-01,11.055
1975-01-01,9.143
1976-01-01,5.745
1977-01-01,6.502
1978-01-01,7.631
1979-01-01,11.254
1980-01-01,13.549
1981-01-01,10.335
1982-01-01,6.131
1983-01-01,3.212
1984-01-01,4.301
1985-01-01,3.546
1986-01-01,1.898
1987-01-01,3.665
1988-01-01,4.078
1989-01-01,4.827
1990-01-01,5.398
1991-01-01,4.235
1992-01-01,3.029
1993-01-01,2.952
1994-01-01,2.607
1995-01-01,2.805
1996-01-01,2.931
1997-01-01,2.338
1998-01-01,1.552
1999-01-01,2.188
2000-01-01,3.377
2001-01-01,2.826
2002-01-01,1.586
2003-01-01,2.27
2004-01-01,2.677
2005-01-01,3.393
2006-01-01,3.226
2007-01-01,2.853
2008-01-01,3.839
2009-01-01,-0.356
2010-01-01,1.64
2011-01-01,3.157
2012-01-01,2.069
2013-01-01,1.465
2014-01-01,1.622
2015-01-01,0.119
2016-01-01,1.262
2017-01-01,2.13
2018-01-01,2.443
2019-01-01,1.812
2020-01-01,1.234
2021-01-01,4.698
2022-01-01,8.003
