date,value
1961-01-01,5.695
1962-01-01,4.846
1963-01-01,7.016
1964-01-01,3.402
1965-01-01,5.345
1966-01-01,4.441
1967-01-01,5.223
1968-01-01,5.038
1969-01-01,4.689
1970-01-01,3.692
1971-01-01,5.389
1972-01-01,5.43
1973-01-01,8.782
1974-01-01,3.395
1975-01-01,5.451
1976-01-01,8.778
1977-01-01,5.563
1978-01-01,5.192
1979-01-01,5.596
1980-01-01,5.201
1981-01-01,3.422
1982-01-01,3.698
1983-01-01,1.897
1984-01-01,-7.039
1985-01-01,-6.858
1986-01-01,3.511
1987-01-01,4.362
1988-01-01,6.697
1989-01-01,6.184
1990-01-01,3.083
1991-01-01,-0.436
1992-01-01,0.418
1993-01-01,2.182
1994-01-01,4.374
1995-01-01,4.625
1996-01-01,5.86
1997-01-01,5.186
1998-01-01,-0.514
1999-01-01,3.346
2000-01-01,4.383
2001-01-01,3.049
2002-01-01,3.716
2003-01-01,5.087
2004-01-01,6.569
2005-01-01,4.943
2006-01-01,5.316
2007-01-01,6.519
2008-01-01,4.344
2009-01-01,1.448
2010-01-01,7.334
2011-01-01,3.858
2012-01-01,6.897
2013-01-01,6.751
2014-01-01,6.348
2015-01-01,6.348
2016-01-01,7.149
2017-01-01,6.931
2018-01-01,6.341
2019-01-01,6.119
2020-01-01,-9.518
2021-01-01,5.715
2022-01-01,7.57
