date,value
1961-01-01,12.044
1962-01-01,8.909
1963-01-01,8.474
1964-01-01,11.677
1965-01-01,5.82
1966-01-01,10.639
1967-01-01,11.082
1968-01-01,12.882
1969-01-01,12.478
1970-01-01,2.455
1971-01-01,4.699
1972-01-01,8.414
1973-01-01,8.033
1974-01-01,-1.225
1975-01-01,3.092
1976-01-01,3.975
1977-01-01,4.39
1978-01-01,5.272
1979-01-01,5.484
1980-01-01,2.818
1981-01-01,4.261
1982-01-01,3.28
1983-01-01,3.63
1984-01-01,4.411
1985-01-01,5.16
1986-01-01,3.294
1987-01-01,4.649
1988-01-01,6.662
1989-01-01,4.926
1990-01-01,4.841
1991-01-01,3.523
1992-01-01,0.901
1993-01-01,-0.459
1994-01-01,1.083
1995-01-01,2.631
1996-01-01,3.134
1997-01-01,0.981
1998-01-01,-1.27
1999-01-01,-0.334
2000-01-01,2.765
2001-01-01,0.386
2002-01-01,0.042
2003-01-01,1.535
2004-01-01,2.186
2005-01-01,1.804
2006-01-01,1.372
2007-01-01,1.484
2008-01-01,-1.224
2009-01-01,-5.693
2010-01-01,4.098
2011-01-01,0.024
2012-01-01,1.375
2013-01-01,2.005
2014-01-01,0.296
2015-01-01,1.561
2016-01-01,0.754
2017-01-01,1.675
2018-01-01,0.643
2019-01-01,-0.402
2020-01-01,-4.279
2021-01-01,2.142
2022-01-01,1.029
