date,value
1960-01-01,6260.676
1961-01-01,6952.11
1962-01-01,7501.445
1963-01-01,8055.041
1964-01-01,8902.496
1965-01-01,9319.707
1966-01-01,10217.414
1967-01-01,11232.906
1968-01-01,12537.881
1969-01-01,13935.686
1970-01-01,14114.316
1971-01-01,14456.821
1972-01-01,15455.137
1973-01-01,16463.279
1974-01-01,16046.785
1975-01-01,16333.675
1976-01-01,16801.925
1977-01-01,17370.617
1978-01-01,18120.728
1979-01-01,18953.334
1980-01-01,19334.375
1981-01-01,20011.829
1982-01-01,20525.296
1983-01-01,21122.965
1984-01-01,21912.152
1985-01-01,22898.994
1986-01-01,23527.713
1987-01-01,24503.085
1988-01-01,26026.865
1989-01-01,27199.94
1990-01-01,28422.213
1991-01-01,29308.274
1992-01-01,29462.654
1993-01-01,29232.44
1994-01-01,29466.755
1995-01-01,30171.164
1996-01-01,31046.17
1997-01-01,31276.193
1998-01-01,30795.089
1999-01-01,30636.266
2000-01-01,31430.631
2001-01-01,31476.052
2002-01-01,31416.124
2003-01-01,31830.218
2004-01-01,32515.116
2005-01-01,33098.547
2006-01-01,33531.519
2007-01-01,33990.036
2008-01-01,33557.645
2009-01-01,31651.084
2010-01-01,32942.202
2011-01-01,33011.134
2012-01-01,33518.445
2013-01-01,34239.886
2014-01-01,34386.906
2015-01-01,34960.639
2016-01-01,35242.199
2017-01-01,35861.973
2018-01-01,36138.529
2019-01-01,36043.784
2020-01-01,34603.265
2021-01-01,35507.579
2022-01-01,36032.394
