date,value
1961-01-01,2.483
1962-01-01,1.295
1963-01-01,6.216
1964-01-01,6.98
1965-01-01,5.98
1966-01-01,2.379
1967-01-01,6.305
1968-01-01,5.094
1969-01-01,7.046
1970-01-01,7.176
1971-01-01,4.001
1972-01-01,3.91
1973-01-01,2.619
1974-01-01,4.107
1975-01-01,1.336
1976-01-01,2.589
1977-01-01,3.595
1978-01-01,0.893
1979-01-01,4.05
1980-01-01,3.036
1981-01-01,3.339
1982-01-01,3.325
1983-01-01,-2.225
1984-01-01,4.592
1985-01-01,5.278
1986-01-01,3.966
1987-01-01,2.559
1988-01-01,5.757
1989-01-01,3.875
1990-01-01,3.576
1991-01-01,-0.383
1992-01-01,0.429
1993-01-01,4.047
1994-01-01,3.981
1995-01-01,3.887
1996-01-01,3.857
1997-01-01,3.913
1998-01-01,4.613
1999-01-01,4.956
2000-01-01,3.901
2001-01-01,2.041
2002-01-01,3.994
2003-01-01,3.111
2004-01-01,4.217
2005-01-01,3.154
2006-01-01,2.741
2007-01-01,3.778
2008-01-01,3.568
2009-01-01,1.87
2010-01-01,2.207
2011-01-01,2.391
2012-01-01,3.902
2013-01-01,2.579
2014-01-01,2.579
2015-01-01,2.153
2016-01-01,2.731
2017-01-01,2.282
2018-01-01,2.883
2019-01-01,2.171
2020-01-01,-0.051
2021-01-01,2.236
2022-01-01,3.618
